x,y,width,height,result
0.3317308,0.8942308,0.1201923,0.1995192,38
0.8076923,0.1802885,0.1610577,0.2043269,23
0.5576923,0.34375,0.09134615,0.1490385,0
0.9182692,0.5889423,0.1850962,0.09615385,29
0.5889423,0.1778846,0.09134615,0.1730769,0
0.7980769,0.1730769,0.1586538,0.1682692,37
0.3052885,0.6442308,0.1298077,0.1610577,55
0.3774039,0.3389423,0.1105769,0.1418269,11
0.5793269,0.2620192,0.09375,0.1658654,40
0.4903846,0.6153846,0.07932692,0.1009615,2
0.2548077,0.5576923,0.1370192,0.1033654,50
0.5144231,0.2668269,0.08173077,0.1754808,19
0.7403846,0.5913461,0.1370192,0.1274038,49
0.1586538,0.7860577,0.1682692,0.1754808,35
0.6370192,0.7572116,0.1105769,0.1875,41
0.2355769,0.5288461,0.1418269,0.1009615,50
0.5625,0.3052885,0.09134615,0.1682692,0
0.7596154,0.5096154,0.1466346,0.1081731,45
0.5408654,0.6346154,0.08173077,0.1322115,16
0.3533654,0.7524039,0.1153846,0.1706731,46
0.6850961,0.7139423,0.1225962,0.1610577,41
0.6778846,0.15625,0.125,0.21875,0
0.6298077,0.7524039,0.1033654,0.1538462,56
0.6105769,0.6057692,0.1009615,0.1081731,1
0.6947116,0.3701923,0.1225962,0.1394231,3
0.7836539,0.5144231,0.1538462,0.1177885,45
0.9230769,0.5961539,0.1850962,0.1105769,29
0.2019231,0.5889423,0.1586538,0.1418269,10
0.7644231,0.5673077,0.1442308,0.1081731,49
0.6009616,0.2331731,0.1009615,0.1658654,40
0.5432692,0.40625,0.08173077,0.1322115,0
0.84375,0.7379808,0.1682692,0.1610577,34
0.7692308,0.1586538,0.1466346,0.1899038,37
0.6081731,0.75,0.1009615,0.1442308,56
0.1177885,0.3052885,0.1802885,0.1442308,28
0.6754808,0.9086539,0.1153846,0.1923077,36
0.4014423,0.8990384,0.0985577,0.2115385,38
0.2355769,0.5504808,0.1394231,0.08413462,50
0.40625,0.2283654,0.09375,0.1850962,44
0.3485577,0.7139423,0.1129808,0.1610577,46
0.7331731,0.6394231,0.1394231,0.1201923,54
0.3990385,0.7331731,0.09375,0.1514423,58
0.9399039,0.5408654,0.1947115,0.1322115,25
0.4326923,0.8990384,0.09375,0.1923077,18
0.4567308,0.5336539,0.08653846,0.1177885,7
0.5432692,0.15625,0.08653846,0.1850962,19
0.7860577,0.8341346,0.1538462,0.1947115,21
0.2692308,0.6586539,0.1322115,0.1538462,55
0.4879808,0.5216346,0.07932692,0.08173077,61
0.2307692,0.8028846,0.1418269,0.1610577,6
0.3942308,0.2043269,0.0985577,0.1754808,4
0.5480769,0.7644231,0.08653846,0.1682692,42
0.2139423,0.1995192,0.1490385,0.1586538,31
0.9278846,0.6538461,0.1995192,0.15625,29
0.8413461,0.3653846,0.1730769,0.1322115,12
0.2331731,0.5264423,0.1490385,0.1201923,50
0.4855769,0.9110577,0.07932692,0.2091346,22
0.7692308,0.4302885,0.1442308,0.09615385,52
0.8149039,0.2019231,0.1610577,0.1826923,23
0.3389423,0.3028846,0.1153846,0.1346154,51
0.6754808,0.1274038,0.1177885,0.2043269,20
0.3076923,0.8774039,0.125,0.1850962,26
0.3533654,0.7163461,0.1153846,0.1730769,46
0.6850961,0.5576923,0.1274038,0.1057692,9
0.1899038,0.5336539,0.1586538,0.0985577,10
0.375,0.1923077,0.1081731,0.1634615,4
0.7379808,0.1586538,0.1418269,0.21875,37
0.6442308,0.7331731,0.1081731,0.1490385,41
0.7644231,0.5625,0.1490385,0.1009615,49
0.8173077,0.8125,0.1658654,0.1971154,34
0.5552884,0.8125,0.0889423,0.1634615,2
0.3076923,0.6875,0.1274038,0.1274038,55
0.4735577,0.2524039,0.08413462,0.1850962,59
0.6177884,0.7331731,0.1057692,0.1538462,56
0.5240384,0.5408654,0.08413462,0.1346154,60
0.3677885,0.5889423,0.1081731,0.1394231,7
0.2163462,0.1850962,0.1490385,0.1706731,31
0.7259616,0.6802884,0.1322115,0.1442308,54
0.9230769,0.5600961,0.1947115,0.1177885,25
0.4326923,0.8533654,0.08413462,0.1754808,18
0.2451923,0.4495192,0.1466346,0.1298077,50
0.3413461,0.4350961,0.1201923,0.1153846,13
0.4591346,0.2451923,0.07692308,0.1442308,59
0.84375,0.7139423,0.1706731,0.1730769,14
0.6490384,0.4423077,0.1081731,0.08653846,12
0.5264423,0.2884615,0.08653846,0.1610577,19
0.06971154,0.4495192,0.1947115,0.1009615,30
0.07692308,0.6225961,0.1971154,0.1394231,27
0.5745192,0.7860577,0.09375,0.1875,56
0.3677885,0.3004808,0.1081731,0.1634615,51
0.6899039,0.2932692,0.125,0.1658654,57
0.2548077,0.8725961,0.1370192,0.1875,26
0.7596154,0.5697116,0.1466346,0.09375,49
0.8798077,0.2836539,0.1754808,0.1466346,23
0.7788461,0.3485577,0.1442308,0.1514423,3
0.3149039,0.3293269,0.1177885,0.1514423,51
0.2884615,0.6923077,0.1274038,0.1586538,55
0.3990385,0.9254808,0.0985577,0.21875,38
0.6826923,0.7235577,0.1177885,0.1442308,1
0.5697116,0.4759615,0.09375,0.1201923,12
0.4639423,0.2091346,0.08413462,0.1995192,59
0.8677884,0.3581731,0.1778846,0.125,12
0.7043269,0.6995192,0.1346154,0.1682692,54
0.4855769,0.5024039,0.07932692,0.07932692,61
0.1298077,0.7596154,0.1778846,0.1826923,35
0.3509615,0.6971154,0.1081731,0.1610577,46
0.5048077,0.2572115,0.08653846,0.1802885,59
0.6995192,0.9134616,0.1225962,0.2211538,36
0.4182692,0.9206731,0.09615385,0.2259615,38
0.6009616,0.2716346,0.09375,0.1442308,40
0.5192308,0.7788461,0.08653846,0.1899038,42
0.2331731,0.4014423,0.1514423,0.1322115,13
0.6754808,0.7331731,0.1225962,0.1778846,41
0.6850961,0.2860577,0.125,0.1538462,57
0.6322116,0.6634616,0.1057692,0.1346154,1
0.4951923,0.3149039,0.07692308,0.1370192,19
0.1947115,0.4182692,0.1586538,0.1274038,13
0.4014423,0.5576923,0.09615385,0.08653846,7
0.0889423,0.3725961,0.1923077,0.1322115,33
0.5697116,0.2475962,0.09134615,0.1754808,40
0.9206731,0.375,0.1923077,0.1394231,32
0.7235577,0.6923077,0.1346154,0.1658654,54
0.08653846,0.6225961,0.1947115,0.1442308,27
0.2475962,0.2451923,0.1442308,0.1899038,11
0.5144231,0.4038461,0.08653846,0.1129808,19
0.5552884,0.4711539,0.0889423,0.1129808,60
0.6754808,0.09134615,0.1201923,0.2019231,20
0.4302885,0.5024039,0.08653846,0.07932692,10
0.6778846,0.8245192,0.1153846,0.1899038,1
0.7716346,0.3100961,0.1514423,0.15625,3
0.9206731,0.4855769,0.1971154,0.1298077,25
0.6081731,0.2668269,0.1009615,0.1802885,40
0.8653846,0.7379808,0.1706731,0.1466346,34
0.7115384,0.3557692,0.1274038,0.1346154,43
0.2331731,0.6298077,0.1490385,0.1177885,7
0.2379808,0.5072116,0.1442308,0.08653846,50
0.2716346,0.1634615,0.1370192,0.2091346,11
0.08173077,0.6418269,0.1899038,0.1298077,27
0.5673077,0.9254808,0.09134615,0.1995192,22
0.6778846,0.7259616,0.1201923,0.1730769,41
0.1274038,0.3533654,0.1778846,0.1153846,13
0.3990385,0.9110577,0.09615385,0.1923077,38
0.4014423,0.2283654,0.09615385,0.1899038,44
0.7620192,0.5096154,0.1466346,0.0985577,45
0.2475962,0.8365384,0.1418269,0.2115385,26
0.7307692,0.3485577,0.1322115,0.1225962,43
0.4927885,0.2860577,0.07932692,0.1586538,19
0.5384616,0.9350961,0.07692308,0.21875,22
0.2307692,0.7379808,0.1514423,0.1730769,15
0.7668269,0.4927885,0.1466346,0.1033654,45
0.4879808,0.8221154,0.07932692,0.1802885,2
0.7307692,0.1514423,0.1394231,0.1875,37
0.1754808,0.7740384,0.1658654,0.1538462,35
0.6754808,0.7115384,0.1177885,0.1370192,41
0.1346154,0.6995192,0.1754808,0.1610577,35
0.2956731,0.3197115,0.1298077,0.1442308,48
0.7163461,0.1298077,0.1274038,0.1995192,37
0.4855769,0.3894231,0.08653846,0.1346154,19
0.1081731,0.5432692,0.1802885,0.1105769,10
0.78125,0.5336539,0.1466346,0.1201923,45
0.7427884,0.2596154,0.1442308,0.1802885,17
0.4855769,0.5456731,0.08413462,0.1370192,61
0.4807692,0.7427884,0.07932692,0.1730769,42
0.6730769,0.2932692,0.1225962,0.1394231,57
0.7139423,0.4783654,0.1274038,0.09615385,5
0.6225961,0.2548077,0.1033654,0.1442308,40
0.34375,0.8894231,0.1201923,0.2235577,18
0.2019231,0.65625,0.1538462,0.1274038,7
0.8725961,0.71875,0.1802885,0.1682692,34
0.7475961,0.6947116,0.1442308,0.1682692,14
0.3461539,0.5456731,0.1105769,0.1274038,7
0.4639423,0.8365384,0.07692308,0.1995192,2
0.3605769,0.2668269,0.1081731,0.1706731,51
0.6466346,0.7451923,0.1153846,0.1442308,41
0.9350961,0.4807692,0.1947115,0.08653846,25
0.4038461,0.2932692,0.09615385,0.15625,4
0.08413462,0.4903846,0.1826923,0.08173077,30
0.1875,0.2740385,0.1610577,0.1442308,8
0.07932692,0.6442308,0.1971154,0.1538462,27
0.6778846,0.6778846,0.1177885,0.15625,41
0.40625,0.2043269,0.1009615,0.1875,4
0.2596154,0.5769231,0.1394231,0.1201923,47
0.9086539,0.5625,0.1899038,0.125,9
0.4807692,0.7740384,0.08173077,0.1802885,42
0.9326923,0.5120192,0.1971154,0.1057692,25
0.5360577,0.06971154,0.08413462,0.2235577,39
0.7427884,0.1466346,0.1346154,0.1850962,37
0.7043269,0.8004808,0.1274038,0.1850962,1
0.6394231,0.2379808,0.1129808,0.1899038,57
0.7379808,0.3822115,0.1370192,0.1177885,52
0.8966346,0.7211539,0.1826923,0.1514423,34
0.6370192,0.9038461,0.1081731,0.1971154,36
0.6634616,0.7043269,0.1177885,0.1538462,41
0.09375,0.4639423,0.1899038,0.1346154,30
0.07211538,0.4543269,0.1971154,0.1346154,30
0.6586539,0.7235577,0.1153846,0.1370192,41
0.5817308,0.1514423,0.09615385,0.2067308,0
0.3894231,0.7548077,0.1033654,0.1538462,58
0.4855769,0.2403846,0.08653846,0.1586538,59
0.3846154,0.5360577,0.1057692,0.1201923,10
0.3870192,0.7211539,0.0985577,0.1442308,46
0.4230769,0.9014423,0.09134615,0.1899038,18
0.8990384,0.3341346,0.1826923,0.1466346,32
0.6586539,0.5745192,0.1177885,0.1274038,14
0.5649039,0.9495192,0.09375,0.2427885,22
0.3245192,0.2980769,0.1153846,0.1610577,51
0.4903846,0.2548077,0.08653846,0.1778846,59
0.06971154,0.5336539,0.1947115,0.1009615,30
0.4014423,0.2836539,0.0985577,0.1394231,4
0.4278846,0.04807692,0.09375,0.2451923,39
0.5504808,0.7788461,0.08653846,0.1538462,42
0.4423077,0.5600961,0.0889423,0.1033654,15
0.2572115,0.5673077,0.1346154,0.1009615,47
0.7764423,0.6947116,0.1538462,0.1490385,14
0.6754808,0.1899038,0.1201923,0.1778846,17
0.2379808,0.5408654,0.1442308,0.1153846,50
0.7524039,0.6875,0.1394231,0.1658654,14
0.3245192,0.9086539,0.1153846,0.1826923,38
0.6033654,0.2451923,0.1033654,0.1850962,40
0.25,0.6514423,0.1394231,0.1538462,15
0.8557692,0.7620192,0.1730769,0.1682692,34
0.3485577,0.7283654,0.1153846,0.1802885,46
0.7427884,0.3197115,0.1394231,0.1586538,3
0.6322116,0.2548077,0.1033654,0.1586538,57
0.5600961,0.9399039,0.09134615,0.2235577,22
0.3581731,0.9375,0.1129808,0.2427885,38
0.6802884,0.8629808,0.1225962,0.21875,36
0.2908654,0.3365385,0.1274038,0.125,48
0.7163461,0.1923077,0.1322115,0.1802885,17
0.3125,0.3173077,0.1274038,0.1610577,48
0.2740385,0.6875,0.1322115,0.1298077,15
0.6370192,0.2403846,0.1129808,0.1754808,0
0.9110577,0.6418269,0.1875,0.1153846,29
0.9038461,0.4927885,0.1899038,0.1225962,5
0.1346154,0.7115384,0.1802885,0.1706731,35
0.6514423,0.2451923,0.1177885,0.1826923,57
0.8605769,0.2668269,0.1682692,0.1322115,23
0.6394231,0.25,0.1129808,0.1634615,57
0.3004808,0.1850962,0.1298077,0.2067308,11
0.6971154,0.1225962,0.1322115,0.2091346,20
0.08653846,0.4350961,0.1923077,0.1322115,30
0.2620192,0.4014423,0.1322115,0.1153846,53
0.8341346,0.2259615,0.1706731,0.1802885,23
0.7692308,0.5240384,0.1442308,0.09134615,45
0.2259615,0.7716346,0.1442308,0.1610577,15
0.1394231,0.2451923,0.1730769,0.1778846,28
0.4350961,0.2307692,0.08653846,0.1706731,44
0.8798077,0.2860577,0.1802885,0.1682692,23
0.6153846,0.2235577,0.1057692,0.1778846,0
0.6298077,0.1586538,0.1081731,0.2139423,0
0.3918269,0.1322115,0.1057692,0.2163462,4
0.4711539,0.06490385,0.08173077,0.1995192,39
0.2475962,0.4711539,0.1466346,0.1370192,50
0.65625,0.9471154,0.1177885,0.2451923,36
0.6778846,0.28125,0.1177885,0.1418269,57
0.5793269,0.05769231,0.09375,0.2355769,20
0.6634616,0.2908654,0.1177885,0.1514423,57
0.7644231,0.3341346,0.1466346,0.1346154,3
0.1947115,0.3389423,0.1610577,0.1610577,8
0.07211538,0.5625,0.1971154,0.1129808,30
0.6009616,0.7403846,0.1033654,0.1802885,56
0.5576923,0.2139423,0.0889423,0.1875,40
0.3317308,0.3100961,0.1129808,0.1442308,51
0.5408654,0.9110577,0.08413462,0.2139423,22
0.8365384,0.2163462,0.1706731,0.1971154,23
0.5673077,0.9158654,0.0889423,0.1947115,22
0.1706731,0.2524039,0.1610577,0.1730769,8
0.6754808,0.3245192,0.1225962,0.1658654,57
0.5841346,0.9086539,0.09615385,0.2307692,22
0.7860577,0.2043269,0.15625,0.2019231,3
0.7764423,0.2019231,0.1538462,0.1778846,17
0.4951923,0.3557692,0.07932692,0.125,19
0.7355769,0.8629808,0.1370192,0.1802885,21
0.9182692,0.4807692,0.1923077,0.1201923,25
0.2692308,0.1418269,0.1322115,0.1802885,31
0.5336539,0.8990384,0.07692308,0.2211538,22
0.1346154,0.3076923,0.1730769,0.1418269,28
0.5072116,0.8149039,0.08413462,0.1971154,2
0.2956731,0.3509615,0.1298077,0.1153846,48
0.2908654,0.9014423,0.125,0.2067308,26
0.5625,0.9350961,0.0889423,0.2091346,22
0.6923077,0.3149039,0.125,0.1682692,3
0.2379808,0.4639423,0.1490385,0.1274038,53
0.3269231,0.7067308,0.1225962,0.1490385,46
0.4230769,0.6923077,0.09134615,0.1610577,18
0.7019231,0.8413461,0.125,0.1778846,1
0.4110577,0.5528846,0.09375,0.09375,7
0.6057692,0.1225962,0.1033654,0.2067308,0
0.1826923,0.2788461,0.1586538,0.1706731,8
0.6610577,0.2764423,0.1129808,0.1754808,57
0.6586539,0.3341346,0.1129808,0.1418269,17
0.4735577,0.09134615,0.07932692,0.2115385,39
0.1850962,0.7596154,0.1634615,0.1730769,15
0.6971154,0.2139423,0.1274038,0.1514423,17
0.2620192,0.5697116,0.1418269,0.09615385,47
0.2379808,0.1850962,0.1466346,0.1634615,31
0.7043269,0.8173077,0.1274038,0.1730769,1
0.1706731,0.2235577,0.1610577,0.1610577,28
0.4567308,0.6875,0.08413462,0.1466346,18
0.5841346,0.7668269,0.0889423,0.1538462,56
0.3125,0.3365385,0.125,0.1370192,48
0.1658654,0.78125,0.1682692,0.1899038,35
0.2644231,0.4158654,0.1370192,0.1105769,53
0.7764423,0.4663461,0.1514423,0.1081731,45
0.5913461,0.3966346,0.09375,0.1153846,17
0.1081731,0.3004808,0.1826923,0.1682692,33
0.4567308,0.75,0.08173077,0.1514423,58
0.6322116,0.0673077,0.1033654,0.2331731,20
0.2331731,0.5504808,0.1466346,0.1129808,50
0.1418269,0.3125,0.1730769,0.1298077,8
0.3052885,0.7019231,0.1298077,0.1466346,55
0.8221154,0.4230769,0.1586538,0.125,5
0.3125,0.7019231,0.125,0.1322115,55
0.8245192,0.6105769,0.1682692,0.1225962,9
0.1778846,0.6802884,0.1634615,0.1346154,15
0.7668269,0.7475961,0.1442308,0.1442308,14
0.4927885,0.5120192,0.07692308,0.0985577,61
0.5288461,0.40625,0.07692308,0.1201923,0
0.9302884,0.5336539,0.1923077,0.1153846,25
0.3076923,0.4206731,0.1274038,0.125,13
0.5168269,0.5625,0.08653846,0.125,60
0.2596154,0.4399039,0.1418269,0.125,53
0.5456731,0.8798077,0.08653846,0.1899038,2
0.2692308,0.6225961,0.1322115,0.1370192,47
0.1009615,0.6730769,0.1826923,0.1298077,27
0.3173077,0.8413461,0.1225962,0.1754808,6
0.3966346,0.2836539,0.0985577,0.1490385,44
0.3894231,0.5697116,0.0985577,0.09375,7
0.7283654,0.6658654,0.1394231,0.1370192,54
0.6298077,0.7091346,0.1057692,0.1538462,1
0.4975961,0.06009615,0.08653846,0.2403846,39
0.4543269,0.6610577,0.08413462,0.1610577,18
0.6105769,0.9230769,0.1009615,0.2019231,36
0.7548077,0.6105769,0.1466346,0.1442308,49
0.8942308,0.2836539,0.1875,0.1754808,32
0.7620192,0.4471154,0.1418269,0.1081731,45
0.1129808,0.3557692,0.1778846,0.125,33
0.7067308,0.21875,0.1322115,0.1995192,17
0.5144231,0.46875,0.08413462,0.1081731,60
0.7307692,0.3509615,0.1370192,0.1322115,43
0.4879808,0.4855769,0.07932692,0.1081731,60
0.2596154,0.59375,0.1418269,0.1129808,47
0.3918269,0.2019231,0.09615385,0.1850962,4
0.7427884,0.625,0.1394231,0.1298077,49
0.5072116,0.1009615,0.07932692,0.2139423,19
0.9326923,0.6033654,0.1971154,0.1466346,29
0.4134615,0.7259616,0.09615385,0.1754808,58
0.4495192,0.3173077,0.07932692,0.1418269,4
0.3149039,0.6923077,0.125,0.1658654,55
0.1971154,0.2403846,0.1514423,0.1514423,28
0.3269231,0.7788461,0.1201923,0.1754808,6
0.7283654,0.1466346,0.1370192,0.1826923,37
0.5745192,0.2235577,0.0889423,0.1802885,40
0.8245192,0.21875,0.1658654,0.1850962,23
0.1850962,0.4302885,0.1634615,0.1346154,13
0.2692308,0.3605769,0.1322115,0.1177885,48
0.7427884,0.3822115,0.1370192,0.1370192,52
0.4927885,0.7451923,0.08173077,0.1850962,42
0.9254808,0.5024039,0.1923077,0.1057692,25
0.7139423,0.3509615,0.1274038,0.1081731,43
0.8461539,0.7091346,0.1730769,0.1442308,14
0.6947116,0.3293269,0.1298077,0.1418269,43
0.7716346,0.6826923,0.1466346,0.1322115,14
0.7620192,0.5120192,0.1418269,0.1081731,45
0.1129808,0.65625,0.1850962,0.1298077,27
0.3461539,0.6706731,0.1153846,0.1394231,6
0.4903846,0.53125,0.07932692,0.0889423,61
0.8581731,0.3701923,0.1682692,0.1081731,12
0.4495192,0.04807692,0.08653846,0.2331731,39
0.5625,0.25,0.09134615,0.1754808,40
0.8990384,0.6658654,0.1875,0.1538462,29
0.5240384,0.6418269,0.07692308,0.125,2
0.2524039,0.4567308,0.1418269,0.09134615,53
0.6730769,0.09375,0.1201923,0.2067308,20
0.1899038,0.6033654,0.1634615,0.1298077,7
0.5384616,0.4615385,0.07692308,0.09375,60
0.9326923,0.5528846,0.1947115,0.1057692,25
0.5336539,0.6971154,0.07932692,0.1418269,2
0.3389423,0.3701923,0.1153846,0.1153846,8
0.40625,0.5793269,0.09134615,0.1177885,15
0.3677885,0.5048077,0.1129808,0.0985577,10
0.3581731,0.5048077,0.1081731,0.09134615,10
0.8100961,0.8485577,0.15625,0.2115385,21
0.5144231,0.5456731,0.08653846,0.1370192,61
0.46875,0.2596154,0.07932692,0.1778846,59
0.8677884,0.7716346,0.1706731,0.15625,34
0.6225961,0.71875,0.1033654,0.1730769,56
0.1009615,0.625,0.1802885,0.1370192,27
0.09375,0.4831731,0.1875,0.1225962,30
0.7259616,0.3870192,0.1322115,0.1274038,43
0.4975961,0.4711539,0.08413462,0.08653846,60
0.1899038,0.8197116,0.1610577,0.2019231,35
0.8870192,0.4855769,0.1802885,0.09134615,5
0.9038461,0.6490384,0.1899038,0.1370192,29
0.4423077,0.2355769,0.08173077,0.1658654,44
0.5240384,0.7475961,0.08413462,0.1586538,2
0.6514423,0.1298077,0.1153846,0.2139423,20
0.5384616,0.7283654,0.08173077,0.1466346,2
0.3100961,0.3557692,0.1225962,0.1514423,48
0.8822116,0.4711539,0.1778846,0.1177885,5
0.4903846,0.9350961,0.08173077,0.2067308,22
0.5528846,0.0625,0.08413462,0.2091346,39
0.4879808,0.2139423,0.08173077,0.1778846,59
0.2283654,0.84375,0.1466346,0.1899038,26
0.2524039,0.5216346,0.1394231,0.1129808,50
0.2644231,0.1490385,0.1370192,0.2139423,11
0.2548077,0.8533654,0.1394231,0.1802885,26
0.1009615,0.6490384,0.1850962,0.1466346,27
0.2235577,0.5240384,0.1466346,0.09375,10
0.8533654,0.5769231,0.1658654,0.09615385,9
0.3293269,0.1538462,0.1129808,0.1899038,4
0.4975961,0.5024039,0.07692308,0.09615385,61
0.2451923,0.1538462,0.1418269,0.2091346,31
0.2331731,0.4639423,0.1418269,0.1298077,50
0.5480769,0.7644231,0.08413462,0.1634615,42
0.2644231,0.5961539,0.1418269,0.1177885,47
0.3870192,0.8677884,0.1033654,0.2235577,18
0.7740384,0.2475962,0.1490385,0.1610577,3
0.8100961,0.2980769,0.1586538,0.1298077,3
0.2451923,0.53125,0.1418269,0.08653846,50
0.5817308,0.4903846,0.09615385,0.1033654,5
0.6370192,0.1370192,0.1057692,0.1947115,0
0.6442308,0.5288461,0.1105769,0.1105769,9
0.7524039,0.7716346,0.1442308,0.1706731,1
0.0985577,0.6394231,0.1899038,0.1514423,27
0.1634615,0.7620192,0.1658654,0.1658654,35
0.6682692,0.1033654,0.1177885,0.2067308,20
0.5576923,0.2307692,0.08653846,0.1899038,40
0.3798077,0.8341346,0.1033654,0.1971154,18
0.08653846,0.6177884,0.1875,0.125,27
0.6947116,0.3677885,0.1274038,0.1225962,3
0.1418269,0.2668269,0.1778846,0.1850962,28
0.2740385,0.7235577,0.1394231,0.1490385,15
0.6802884,0.1033654,0.1177885,0.2139423,20
0.3341346,0.3389423,0.1177885,0.1346154,8
0.1514423,0.5072116,0.1682692,0.0889423,10
0.4206731,0.6610577,0.09615385,0.1394231,6
0.4399039,0.05528846,0.08413462,0.2235577,39
0.4927885,0.06490385,0.07932692,0.2067308,39
0.2451923,0.4375,0.1394231,0.1298077,53
0.4567308,0.6682692,0.07932692,0.1274038,18
0.5817308,0.6129808,0.09134615,0.1370192,1
0.9230769,0.4783654,0.1899038,0.1274038,25
0.4543269,0.9254808,0.07692308,0.2211538,22
0.2764423,0.3605769,0.1298077,0.1201923,48
0.2572115,0.4543269,0.1346154,0.0889423,53
0.8341346,0.7067308,0.1634615,0.1586538,14
0.2451923,0.5,0.1466346,0.1370192,50
0.4903846,0.5072116,0.08173077,0.1153846,61
0.7548077,0.40625,0.1442308,0.1394231,52
0.1514423,0.7115384,0.1706731,0.1538462,35
0.6995192,0.4567308,0.1322115,0.125,12
0.7596154,0.8365384,0.1466346,0.1995192,1
0.9302884,0.5048077,0.1947115,0.1057692,25
0.7235577,0.3100961,0.1346154,0.1706731,43
0.3990385,0.2475962,0.1009615,0.1466346,44
0.0673077,0.4831731,0.1923077,0.1201923,30
0.4158654,0.3269231,0.09375,0.1634615,11
0.6802884,0.5384616,0.1274038,0.1225962,9
0.3004808,0.3942308,0.1298077,0.1105769,8
0.9447116,0.5600961,0.1995192,0.1033654,25
0.5096154,0.78125,0.08413462,0.1802885,42
0.8413461,0.2163462,0.1682692,0.1706731,23
0.1057692,0.3413461,0.1850962,0.1466346,33
0.9326923,0.5456731,0.1899038,0.08653846,25
0.4903846,0.4639423,0.07692308,0.1298077,61
0.9038461,0.6225961,0.1875,0.1274038,29
0.5865384,0.2259615,0.09615385,0.1899038,0
0.1899038,0.7788461,0.1538462,0.1754808,35
0.3605769,0.2788461,0.1129808,0.1394231,51
0.2596154,0.7740384,0.1394231,0.1778846,6
0.1153846,0.3485577,0.1778846,0.1514423,33
0.4735577,0.7668269,0.08413462,0.15625,42
0.1346154,0.6826923,0.1778846,0.1346154,27
0.5673077,0.1418269,0.09375,0.2139423,0
0.6682692,0.2235577,0.1177885,0.1610577,17
0.7908654,0.2932692,0.1490385,0.1298077,3
0.1201923,0.375,0.1778846,0.1442308,33
0.5,0.4591346,0.08653846,0.1201923,60
0.3846154,0.90625,0.1057692,0.2235577,38
0.9302884,0.5216346,0.1947115,0.1153846,25
0.6394231,0.0889423,0.1105769,0.2139423,20
0.1899038,0.3870192,0.1586538,0.1081731,13
0.1418269,0.2427885,0.1706731,0.1538462,28
0.7403846,0.6225961,0.1346154,0.1225962,49
0.4663461,0.4471154,0.08173077,0.1009615,11
0.7932692,0.7019231,0.1514423,0.1322115,14
0.53125,0.7572116,0.07932692,0.1802885,42
0.6418269,0.2836539,0.1129808,0.1730769,57
0.2211538,0.3100961,0.1538462,0.1586538,8
0.59375,0.9543269,0.09615385,0.2451923,36
0.6971154,0.2908654,0.1225962,0.1346154,17
0.6394231,0.4110577,0.1105769,0.1177885,3
0.3413461,0.1875,0.1153846,0.1971154,11
0.2524039,0.40625,0.1370192,0.1129808,53
0.5697116,0.7740384,0.0889423,0.1538462,56
0.2572115,0.46875,0.1394231,0.1033654,53
0.4471154,0.7379808,0.08413462,0.1826923,58
0.3653846,0.2043269,0.1033654,0.1923077,4
0.4639423,0.6322116,0.08653846,0.1514423,18
0.1009615,0.3461539,0.1850962,0.1466346,33
0.1971154,0.5408654,0.1538462,0.1298077,10
0.2596154,0.6490384,0.1394231,0.1490385,47
0.5096154,0.5769231,0.07692308,0.1009615,2
0.2379808,0.5192308,0.1490385,0.1274038,50
0.1033654,0.6826923,0.1802885,0.1322115,27
0.4783654,0.7548077,0.07932692,0.1466346,42
0.3798077,0.8004808,0.1009615,0.1586538,18
0.7043269,0.8822116,0.1298077,0.2091346,36
0.2475962,0.84375,0.1466346,0.2019231,26
0.9326923,0.4783654,0.1971154,0.1177885,25
0.1490385,0.3100961,0.1706731,0.125,8
0.3004808,0.2331731,0.1298077,0.1754808,11
0.3269231,0.1610577,0.1177885,0.1754808,4
0.6081731,0.7355769,0.1057692,0.1802885,56
0.1586538,0.5192308,0.1658654,0.1033654,10
0.7932692,0.7980769,0.1538462,0.1947115,14
0.7259616,0.5528846,0.1370192,0.1009615,9
0.7427884,0.3653846,0.1370192,0.1514423,52
0.7884616,0.1442308,0.1514423,0.2067308,37
0.2475962,0.5216346,0.1394231,0.1129808,50
0.4206731,0.2644231,0.09375,0.1442308,4
0.7403846,0.3533654,0.1418269,0.1177885,43
0.5625,0.1394231,0.0889423,0.1802885,0
0.7451923,0.3966346,0.1370192,0.1225962,52
0.6153846,0.4759615,0.0985577,0.1298077,5
0.6923077,0.3125,0.1274038,0.1274038,43
0.5817308,0.2548077,0.0889423,0.1394231,40
0.5625,0.3341346,0.08413462,0.1298077,0
0.4110577,0.2019231,0.09615385,0.15625,4
0.7908654,0.6129808,0.1514423,0.1394231,9
0.5120192,0.2163462,0.08413462,0.1923077,19
0.6177884,0.1466346,0.0985577,0.1706731,0
0.8100961,0.8221154,0.1634615,0.1826923,21
0.4927885,0.7548077,0.08173077,0.1826923,42
0.8413461,0.7908654,0.1682692,0.1634615,34
0.4158654,0.2475962,0.09375,0.1634615,44
0.4591346,0.3653846,0.08653846,0.1298077,4
0.75,0.1514423,0.1418269,0.2019231,37
0.7668269,0.2451923,0.1418269,0.1394231,3
0.3413461,0.9014423,0.1129808,0.1947115,38
0.3894231,0.7764423,0.1009615,0.1706731,18
0.1706731,0.4086539,0.1610577,0.1274038,13
0.4447115,0.7451923,0.09134615,0.1850962,58
0.8149039,0.8052884,0.15625,0.1754808,21
